match_id,match_date,home_points,away_points,season,opponent_team,city,Match_arena,home_fg_per,away_fg_per,home_ft_per,away_ft_per,FG3_PCT_home,FG3_PCT_away,home_assists,away_assists,home_rebounds,away_rebounds,home_wins
20900790,2010-02-16,104.0,94.0,2009,Random Team Name,New York,Golden 1 Center,0.447,0.41700000000000004,0.71,0.737,0.273,0.37,21.0,24.0,53.0,36.0,1
20900779,2010-02-11,115.0,106.0,2009,Texas Legends,San Antonio,Amway Center,0.524,0.48,0.72,0.774,0.45,0.385,28.0,18.0,40.0,36.0,1
20900780,2010-02-11,92.0,111.0,2009,Erie Bayhawks,Memphis,Amway Center,0.392,0.532,0.75,0.667,0.158,0.474,19.0,24.0,32.0,45.0,0
20900769,2010-02-10,76.0,94.0,2009,Greensboro Swarm,Phoenix,Amway Center,0.375,0.506,0.72,0.636,0.21100000000000002,0.313,20.0,23.0,35.0,43.0,0
20900770,2010-02-10,104.0,93.0,2009,Greensboro Swarm,Houston,Toyota Center,0.47100000000000003,0.4320000000000001,0.677,0.8640000000000001,0.273,0.182,23.0,17.0,43.0,44.0,1
20900771,2010-02-10,97.0,103.0,2009,Random Team Name,Houston,Moda Center,0.40700000000000003,0.513,0.889,0.7829999999999999,0.273,0.467,20.0,25.0,41.0,41.0,0
20900772,2010-02-10,77.0,97.0,2009,Oklahoma City Blue,San Antonio,Chesapeake Energy Arena,0.392,0.5,0.682,0.41700000000000004,0.5710000000000001,0.429,16.0,28.0,40.0,47.0,0
20900773,2010-02-10,87.0,107.0,2009,Rio Grande Valley Vipers,Utah,Little Caesars Arena,0.368,0.46799999999999997,0.826,0.84,0.21100000000000002,0.375,18.0,22.0,41.0,51.0,0
20900774,2010-02-10,92.0,93.0,2009,Raptors 905,Utah,TD Garden,0.45899999999999996,0.48,0.556,0.667,0.429,0.409,22.0,22.0,34.0,45.0,0
20900775,2010-02-10,93.0,85.0,2009,Long Island Nets,San Antonio,Quicken Loans Arena,0.45299999999999996,0.47200000000000003,0.81,0.593,0.444,0.125,22.0,20.0,47.0,37.0,1
20900776,2010-02-10,101.0,108.0,2009,Erie Bayhawks,Philadelphia,Golden 1 Center,0.47,0.584,0.789,0.789,0.364,0.33299999999999996,21.0,21.0,35.0,35.0,0
20900777,2010-02-10,81.0,96.0,2009,Westchester Knicks,Philadelphia,Pepsi Center,0.44,0.46799999999999997,0.52,0.792,0.154,0.385,19.0,19.0,37.0,43.0,0
20900778,2010-02-10,132.0,102.0,2009,Wisconsin Herd,Dallas,Fiserv Forum,0.62,0.42,0.75,0.8079999999999999,0.591,0.467,36.0,22.0,42.0,36.0,1
20900758,2010-02-09,94.0,92.0,2009,Maine Red Claws,Atlanta,Amway Center,0.473,0.4320000000000001,0.741,0.8,0.25,0.33299999999999996,21.0,21.0,42.0,39.0,1
20900759,2010-02-09,104.0,97.0,2009,Stockton Kings,Atlanta,Golden 1 Center,0.527,0.514,0.655,0.8,0.389,0.455,27.0,23.0,35.0,34.0,1
20900760,2010-02-09,101.0,109.0,2009,Fort Wayne Mad Ants,Chicago,FedExForum,0.435,0.506,0.737,0.6970000000000001,0.368,0.308,17.0,16.0,44.0,44.0,0
20900761,2010-02-09,119.0,97.0,2009,Rio Grande Valley Vipers,Denver,Staples Center,0.575,0.474,0.88,0.731,0.35700000000000004,0.4,30.0,21.0,39.0,32.0,1
20900762,2010-02-09,99.0,66.0,2009,Canton Charge,New Orleans,Staples Center,0.519,0.302,0.769,0.667,0.467,0.222,27.0,8.0,46.0,47.0,1
20900763,2010-02-09,114.0,118.0,2009,Austin Spurs,New Orleans,Spectrum Center,0.447,0.469,0.6970000000000001,0.75,0.24100000000000002,0.368,26.0,21.0,39.0,59.0,0
20900764,2010-02-09,94.0,108.0,2009,Texas Legends,Utah,Capital One Arena,0.5,0.5539999999999999,0.833,0.76,0.28600000000000003,0.43799999999999994,22.0,25.0,32.0,37.0,0
20900765,2010-02-09,81.0,93.0,2009,Rio Grande Valley Vipers,Oklahoma City,Golden 1 Center,0.366,0.44,0.789,0.8240000000000001,0.316,0.41700000000000004,16.0,19.0,47.0,46.0,0
20900766,2010-02-09,127.0,91.0,2009,Windy City Bulls,Charlotte,Staples Center,0.608,0.382,0.87,0.929,0.611,0.33299999999999996,28.0,16.0,47.0,28.0,1
20900767,2010-02-09,77.0,89.0,2009,Long Island Nets,Orlando,AT&T Center,0.40299999999999997,0.425,0.857,0.7859999999999999,0.15,0.313,18.0,16.0,47.0,41.0,0
20900768,2010-02-09,99.0,109.0,2009,Delaware Blue Coats,Los Angeles,AT&T Center,0.45799999999999996,0.506,0.737,0.75,0.25,0.267,23.0,32.0,39.0,41.0,0
20900755,2010-02-08,123.0,117.0,2009,Wisconsin Herd,Boston,Capital One Arena,0.542,0.517,0.75,0.8420000000000001,0.462,0.5,21.0,21.0,41.0,33.0,1
20900756,2010-02-08,117.0,127.0,2009,Santa Cruz Warriors,Phoenix,Smoothie King Center,0.494,0.521,0.862,0.8909999999999999,0.4,0.545,28.0,33.0,40.0,39.0,0
20900757,2010-02-08,101.0,89.0,2009,Windy City Bulls,Sacramento,Pepsi Center,0.4370000000000001,0.4270000000000001,0.731,0.833,0.429,0.33299999999999996,20.0,17.0,45.0,42.0,1
20900753,2010-02-07,115.0,104.0,2009,Stockton Kings,Houston,Staples Center,0.561,0.435,0.7390000000000001,0.6940000000000001,0.353,0.35700000000000004,28.0,19.0,39.0,46.0,1
20900754,2010-02-07,89.0,96.0,2009,Iowa Wolves,New Orleans,Staples Center,0.42200000000000004,0.46299999999999997,0.737,0.7929999999999999,0.313,0.5,24.0,17.0,40.0,38.0,0
20900741,2010-02-06,99.0,104.0,2009,Capital City Go-Go,Orlando,TD Garden,0.48100000000000004,0.506,0.667,0.81,0.389,0.409,29.0,20.0,35.0,37.0,0
20900743,2010-02-06,113.0,106.0,2009,Delaware Blue Coats,Detroit,Madison Square Garden,0.55,0.526,0.8240000000000001,1.0,0.5,0.444,22.0,27.0,33.0,33.0,1
20900744,2010-02-06,99.0,92.0,2009,Grand Rapids Drive,Cleveland,TD Garden,0.521,0.45899999999999996,0.7140000000000001,0.762,0.667,0.5329999999999999,29.0,21.0,36.0,35.0,1
20900745,2010-02-06,95.0,91.0,2009,Rio Grande Valley Vipers,Memphis,Bankers Life Fieldhouse,0.402,0.415,0.8,0.8420000000000001,0.125,0.33299999999999996,16.0,19.0,41.0,52.0,1
20900746,2010-02-06,109.0,102.0,2009,Rio Grande Valley Vipers,Toronto,Capital One Arena,0.556,0.517,0.632,0.75,0.5,0.429,26.0,27.0,33.0,36.0,1
20900747,2010-02-06,95.0,102.0,2009,Maine Red Claws,Orlando,Capital One Arena,0.41,0.486,0.75,0.9570000000000001,0.36,0.41700000000000004,17.0,19.0,41.0,39.0,0
20900748,2010-02-06,93.0,81.0,2009,Delaware Blue Coats,Washington,Chesapeake Energy Arena,0.43,0.46399999999999997,0.762,0.846,0.34600000000000003,0.33299999999999996,21.0,18.0,43.0,33.0,1
20900749,2010-02-06,116.0,106.0,2009,Windy City Bulls,Denver,Talking Stick Resort Arena,0.494,0.446,0.775,0.8240000000000001,0.294,0.25,27.0,14.0,38.0,39.0,1
20900750,2010-02-06,82.0,99.0,2009,Canton Charge,Milwaukee,United Center,0.4370000000000001,0.488,0.789,0.6,0.278,0.42100000000000004,20.0,24.0,30.0,47.0,0
20900751,2010-02-06,95.0,104.0,2009,Lakeland Magic,Milwaukee,Smoothie King Center,0.42,0.42200000000000004,0.619,0.917,0.348,0.429,23.0,22.0,48.0,49.0,0
20900752,2010-02-06,81.0,98.0,2009,Sioux Falls Skyforce,San Antonio,Golden 1 Center,0.413,0.43,0.9,0.765,0.111,0.39299999999999996,21.0,26.0,42.0,41.0,0
20900731,2010-02-05,107.0,83.0,2009,Memphis Hustle,Portland,Barclays Center,0.519,0.391,0.789,0.7859999999999999,0.37,0.308,22.0,10.0,47.0,42.0,1
20900732,2010-02-05,91.0,92.0,2009,Greensboro Swarm,Minnesota,State Farm Arena,0.386,0.43,0.8,0.909,0.318,0.28600000000000003,16.0,12.0,41.0,52.0,0
20900733,2010-02-05,96.0,87.0,2009,Austin Spurs,Charlotte,Moda Center,0.5,0.441,0.76,0.815,0.33299999999999996,0.313,26.0,15.0,36.0,33.0,1
20900734,2010-02-05,107.0,114.0,2009,Delaware Blue Coats,Denver,Chase Center,0.44799999999999995,0.478,0.759,0.8,0.35,0.41700000000000004,18.0,21.0,43.0,45.0,0
20900735,2010-02-05,91.0,81.0,2009,Westchester Knicks,Orlando,Pepsi Center,0.44299999999999995,0.434,0.455,0.75,0.444,0.0,21.0,15.0,44.0,40.0,1
20900736,2010-02-05,83.0,101.0,2009,Oklahoma City Blue,Milwaukee,Golden 1 Center,0.405,0.43799999999999994,0.7,0.762,0.111,0.28,15.0,20.0,35.0,50.0,0
20900737,2010-02-05,94.0,101.0,2009,Westchester Knicks,New York,Capital One Arena,0.46799999999999997,0.48100000000000004,0.643,0.76,0.524,0.462,26.0,19.0,36.0,46.0,0
20900738,2010-02-05,108.0,117.0,2009,Delaware Blue Coats,Denver,American Airlines Center,0.4270000000000001,0.53,0.8290000000000001,0.85,0.474,0.545,20.0,26.0,42.0,40.0,0
20900739,2010-02-05,102.0,114.0,2009,Lakeland Magic,Orlando,Pepsi Center,0.444,0.48700000000000004,0.675,0.795,0.231,0.318,10.0,18.0,42.0,44.0,0
20900740,2010-02-05,113.0,126.0,2009,South Bay Lakers,Minnesota,Moda Center,0.449,0.5710000000000001,0.85,0.7140000000000001,0.308,0.682,17.0,25.0,48.0,41.0,0
20900729,2010-02-04,102.0,86.0,2009,Wisconsin Herd,New York,Scotiabank Arena,0.486,0.414,0.8059999999999999,0.7140000000000001,0.25,0.235,16.0,21.0,43.0,40.0,1
20900730,2010-02-04,96.0,93.0,2009,Greensboro Swarm,Portland,Scotiabank Arena,0.513,0.44,0.667,0.682,0.462,0.235,30.0,18.0,45.0,36.0,1
20900718,2010-02-03,103.0,97.0,2009,Greensboro Swarm,Indiana,Barclays Center,0.456,0.43799999999999994,0.893,0.667,0.429,0.389,22.0,21.0,42.0,49.0,1
20900719,2010-02-03,106.0,103.0,2009,Canton Charge,Oklahoma City,Moda Center,0.523,0.442,0.579,0.76,0.33299999999999996,0.364,19.0,22.0,43.0,41.0,1
20900720,2010-02-03,108.0,99.0,2009,South Bay Lakers,Phoenix,Madison Square Garden,0.474,0.43799999999999994,0.828,0.8240000000000001,0.526,0.41200000000000003,21.0,21.0,40.0,43.0,1
20900721,2010-02-03,107.0,85.0,2009,Wisconsin Herd,Sacramento,Capital One Arena,0.523,0.48100000000000004,0.75,0.857,0.5,0.25,21.0,13.0,47.0,31.0,1
20900722,2010-02-03,107.0,102.0,2009,Long Island Nets,Orlando,Vivint Smart Home Arena,0.48700000000000004,0.521,0.6920000000000001,0.773,0.375,0.391,29.0,22.0,41.0,31.0,1
20900723,2010-02-03,99.0,103.0,2009,Agua Caliente Clippers of Ontario,Denver,Capital One Arena,0.451,0.575,0.818,0.8240000000000001,0.348,0.41700000000000004,30.0,24.0,37.0,43.0,0
20900724,2010-02-03,110.0,101.0,2009,Agua Caliente Clippers of Ontario,Phoenix,Little Caesars Arena,0.544,0.494,0.905,0.7040000000000001,0.294,0.375,32.0,13.0,31.0,40.0,1
20900728,2010-02-03,118.0,105.0,2009,Santa Cruz Warriors,Golden State,Little Caesars Arena,0.627,0.425,0.9059999999999999,0.821,0.385,0.42100000000000004,32.0,17.0,35.0,38.0,1
20900726,2010-02-03,113.0,115.0,2009,Westchester Knicks,Portland,Target Center,0.523,0.524,0.737,0.821,0.409,0.308,18.0,22.0,34.0,38.0,0
20900725,2010-02-03,97.0,109.0,2009,Stockton Kings,Orlando,TD Garden,0.44299999999999995,0.494,0.6970000000000001,0.9329999999999999,0.28600000000000003,0.5,18.0,22.0,39.0,47.0,0
20900727,2010-02-03,99.0,97.0,2009,Iowa Wolves,Brooklyn,AmericanAirlines Arena,0.46399999999999997,0.451,0.75,0.773,0.353,0.3,24.0,15.0,38.0,45.0,1
20900711,2010-02-02,105.0,89.0,2009,Canton Charge,Miami,Chesapeake Energy Arena,0.494,0.38,0.833,0.7390000000000001,0.278,0.14300000000000002,27.0,17.0,43.0,40.0,1
20900712,2010-02-02,130.0,115.0,2009,Lakeland Magic,Minnesota,Chase Center,0.524,0.446,0.943,0.735,0.375,0.4,24.0,27.0,46.0,46.0,1
20900713,2010-02-02,99.0,82.0,2009,Iowa Wolves,New York,Capital One Arena,0.465,0.363,0.706,0.474,0.563,0.318,21.0,17.0,49.0,44.0,1
20900714,2010-02-02,93.0,97.0,2009,Raptors 905,Utah,Quicken Loans Arena,0.452,0.46299999999999997,0.821,0.75,0.267,0.375,24.0,24.0,40.0,39.0,0
20900715,2010-02-02,82.0,90.0,2009,Sioux Falls Skyforce,Milwaukee,Barclays Center,0.38,0.451,0.81,0.588,0.33299999999999996,0.429,18.0,21.0,47.0,42.0,0
20900716,2010-02-02,106.0,99.0,2009,Capital City Go-Go,Orlando,Bankers Life Fieldhouse,0.457,0.48,0.8440000000000001,0.84,0.33299999999999996,0.429,20.0,16.0,45.0,35.0,1
20900717,2010-02-02,119.0,97.0,2009,South Bay Lakers,Atlanta,Talking Stick Resort Arena,0.5,0.418,0.8390000000000001,0.6,0.318,0.25,22.0,23.0,57.0,35.0,1
20900704,2010-02-01,88.0,99.0,2009,Agua Caliente Clippers of Ontario,Philadelphia,Madison Square Garden,0.389,0.5479999999999999,0.861,0.778,0.1,0.375,15.0,24.0,35.0,39.0,0
20900705,2010-02-01,81.0,97.0,2009,Wisconsin Herd,Portland,FedExForum,0.364,0.507,0.679,0.818,0.273,0.313,13.0,22.0,38.0,47.0,0
20900706,2010-02-01,95.0,93.0,2009,Lakeland Magic,Philadelphia,Target Center,0.415,0.466,0.688,0.63,0.294,0.4,14.0,17.0,49.0,39.0,1
20900707,2010-02-01,100.0,109.0,2009,Erie Bayhawks,Minnesota,Bankers Life Fieldhouse,0.456,0.518,0.75,0.7390000000000001,0.33299999999999996,0.28600000000000003,30.0,28.0,38.0,44.0,0
20900708,2010-02-01,112.0,109.0,2009,Erie Bayhawks,Houston,Chase Center,0.461,0.488,0.684,0.917,0.19,0.368,27.0,27.0,33.0,48.0,1
20900709,2010-02-01,104.0,92.0,2009,Wisconsin Herd,Phoenix,Talking Stick Resort Arena,0.494,0.462,0.88,0.889,0.28600000000000003,0.364,26.0,20.0,43.0,34.0,1
20900710,2010-02-01,98.0,79.0,2009,Raptors 905,Philadelphia,Spectrum Center,0.5329999999999999,0.406,0.846,0.875,0.35,0.261,21.0,15.0,39.0,32.0,1
20900695,2010-01-31,89.0,103.0,2009,Texas Legends,Los Angeles,TD Garden,0.43,0.536,0.857,0.8,0.17600000000000002,0.75,20.0,22.0,33.0,41.0,0
20900696,2010-01-31,89.0,90.0,2009,Wisconsin Herd,Brooklyn,Target Center,0.466,0.479,0.789,0.727,0.3,0.28600000000000003,20.0,17.0,39.0,36.0,0
20900697,2010-01-31,114.0,89.0,2009,Delaware Blue Coats,Memphis,TD Garden,0.506,0.42200000000000004,0.75,0.632,0.593,0.368,28.0,17.0,43.0,42.0,1
20900698,2010-01-31,86.0,91.0,2009,Windy City Bulls,Portland,Target Center,0.392,0.469,0.76,0.6559999999999999,0.313,0.455,20.0,19.0,43.0,38.0,0
20900699,2010-01-31,79.0,83.0,2009,Erie Bayhawks,Atlanta,Wells Fargo Center,0.395,0.365,0.8,0.621,0.318,0.3,19.0,18.0,50.0,47.0,0
20900700,2010-01-31,117.0,102.0,2009,Wisconsin Herd,Toronto,Spectrum Center,0.602,0.47600000000000003,0.625,0.7,0.43799999999999994,0.37,32.0,25.0,44.0,32.0,1
20900701,2010-01-31,111.0,115.0,2009,Maine Red Claws,Denver,Little Caesars Arena,0.377,0.48200000000000004,0.69,0.914,0.324,0.214,18.0,26.0,46.0,55.0,0
20900702,2010-01-31,112.0,91.0,2009,Iowa Wolves,Chicago,Capital One Arena,0.5,0.39799999999999996,0.8,0.75,0.42100000000000004,0.321,29.0,21.0,58.0,36.0,1
20900703,2010-01-31,112.0,104.0,2009,Lakeland Magic,Brooklyn,Chase Center,0.513,0.46799999999999997,0.732,0.828,0.4,0.462,17.0,25.0,45.0,31.0,1
20900689,2010-01-30,104.0,86.0,2009,Greensboro Swarm,Miami,Moda Center,0.542,0.395,0.7040000000000001,0.75,0.304,0.33299999999999996,20.0,16.0,43.0,34.0,1
20900690,2010-01-30,102.0,109.0,2009,Raptors 905,Washington,Staples Center,0.434,0.47600000000000003,0.722,0.8059999999999999,0.14300000000000002,0.28600000000000003,18.0,22.0,54.0,43.0,0
20900691,2010-01-30,106.0,96.0,2009,Westchester Knicks,Milwaukee,Barclays Center,0.449,0.447,0.7,0.636,0.524,0.28600000000000003,23.0,25.0,59.0,40.0,1
20900693,2010-01-30,95.0,84.0,2009,Texas Legends,Golden State,Madison Square Garden,0.45299999999999996,0.3720000000000001,0.8,0.7140000000000001,0.43799999999999994,0.273,18.0,16.0,46.0,43.0,1
20900692,2010-01-30,112.0,114.0,2009,Random Team Name,Charlotte,Golden 1 Center,0.47200000000000003,0.535,0.955,0.76,0.5,0.3,23.0,9.0,42.0,39.0,0
20900694,2010-01-30,96.0,103.0,2009,Northern Arizona Suns,Memphis,Barclays Center,0.45299999999999996,0.48100000000000004,0.615,0.69,0.455,0.313,23.0,21.0,42.0,43.0,0
20900677,2010-01-29,73.0,94.0,2009,Memphis Hustle,Memphis,Moda Center,0.337,0.46399999999999997,1.0,0.523,0.24,0.318,14.0,19.0,38.0,61.0,0
20900678,2010-01-29,91.0,99.0,2009,Long Island Nets,Atlanta,Vivint Smart Home Arena,0.45,0.457,0.75,0.815,0.364,0.2,19.0,18.0,44.0,36.0,0
20900679,2010-01-29,100.0,91.0,2009,Lakeland Magic,Houston,Golden 1 Center,0.474,0.419,0.741,0.867,0.4,0.25,15.0,18.0,39.0,35.0,1
20900680,2010-01-29,65.0,92.0,2009,Raptors 905,Memphis,Toyota Center,0.39399999999999996,0.479,0.632,0.706,0.25,0.667,13.0,23.0,25.0,52.0,0
20900681,2010-01-29,111.0,97.0,2009,Grand Rapids Drive,San Antonio,Chesapeake Energy Arena,0.524,0.415,0.773,0.519,0.444,0.217,23.0,17.0,47.0,41.0,1
20900682,2010-01-29,79.0,81.0,2009,Westchester Knicks,Houston,State Farm Arena,0.455,0.42100000000000004,0.68,0.8240000000000001,0.4,0.17600000000000002,17.0,12.0,32.0,40.0,0
20900683,2010-01-29,106.0,108.0,2009,Lakeland Magic,Chicago,Capital One Arena,0.39399999999999996,0.451,0.8420000000000001,0.778,0.545,0.385,22.0,23.0,50.0,52.0,0
20900684,2010-01-29,101.0,84.0,2009,Lakeland Magic,Toronto,Target Center,0.519,0.40299999999999997,0.667,0.909,0.556,0.47600000000000003,24.0,17.0,39.0,31.0,1
20900685,2010-01-29,104.0,100.0,2009,Raptors 905,San Antonio,AT&T Center,0.467,0.457,0.674,0.857,0.278,0.381,15.0,25.0,42.0,38.0,1
20900686,2010-01-29,104.0,97.0,2009,Raptors 905,Miami,Spectrum Center,0.483,0.507,0.667,0.826,0.42100000000000004,0.444,26.0,20.0,38.0,32.0,1
20900687,2010-01-29,101.0,94.0,2009,Lakeland Magic,New Orleans,State Farm Arena,0.486,0.434,0.675,0.885,0.33299999999999996,0.25,20.0,18.0,41.0,37.0,1
20900688,2010-01-29,110.0,121.0,2009,Santa Cruz Warriors,New York,Capital One Arena,0.529,0.506,0.586,0.7440000000000001,0.158,0.556,27.0,25.0,32.0,48.0,0
20900674,2010-01-28,104.0,106.0,2009,Random Team Name,Phoenix,TD Garden,0.4370000000000001,0.494,0.875,0.731,0.304,0.33299999999999996,23.0,16.0,41.0,52.0,0
20900675,2010-01-28,96.0,94.0,2009,Westchester Knicks,Brooklyn,AT&T Center,0.43799999999999994,0.473,0.65,0.667,0.3,0.462,8.0,22.0,47.0,32.0,1
20900676,2010-01-28,112.0,106.0,2009,Canton Charge,Philadelphia,Pepsi Center,0.5479999999999999,0.5,0.742,0.826,0.6,0.313,23.0,21.0,37.0,34.0,1
20900663,2010-01-27,109.0,95.0,2009,Long Island Nets,Orlando,Chesapeake Energy Arena,0.5479999999999999,0.389,0.857,0.7390000000000001,0.313,0.308,27.0,18.0,42.0,35.0,1
20900664,2010-01-27,96.0,118.0,2009,Lakeland Magic,Utah,Bankers Life Fieldhouse,0.419,0.45399999999999996,0.7859999999999999,0.833,0.25,0.22699999999999998,22.0,19.0,42.0,62.0,0
20900665,2010-01-27,111.0,103.0,2009,Canton Charge,Philadelphia,Talking Stick Resort Arena,0.568,0.444,0.682,0.857,0.4,0.22699999999999998,28.0,17.0,46.0,35.0,1
20900666,2010-01-27,93.0,99.0,2009,Iowa Wolves,Dallas,Target Center,0.47100000000000003,0.442,0.579,0.929,0.2,0.625,30.0,20.0,39.0,44.0,0
20900667,2010-01-27,103.0,87.0,2009,Westchester Knicks,Miami,Bankers Life Fieldhouse,0.532,0.42100000000000004,0.889,0.643,0.385,0.263,29.0,20.0,42.0,38.0,1
20900668,2010-01-27,91.0,88.0,2009,Memphis Hustle,Toronto,Quicken Loans Arena,0.435,0.462,0.5710000000000001,0.667,0.385,0.14300000000000002,17.0,17.0,35.0,51.0,1
20900669,2010-01-27,86.0,96.0,2009,Texas Legends,Houston,Quicken Loans Arena,0.369,0.456,0.7390000000000001,1.0,0.368,0.353,21.0,20.0,40.0,53.0,0
20900670,2010-01-27,92.0,97.0,2009,Austin Spurs,Minnesota,Staples Center,0.434,0.444,0.684,0.7440000000000001,0.368,0.235,13.0,7.0,39.0,46.0,0
20900671,2010-01-27,105.0,90.0,2009,Grand Rapids Drive,Atlanta,AmericanAirlines Arena,0.435,0.39799999999999996,0.75,0.625,0.25,0.25,29.0,15.0,60.0,45.0,1
20900672,2010-01-27,95.0,106.0,2009,Grand Rapids Drive,Toronto,FedExForum,0.359,0.603,0.857,0.6859999999999999,0.20800000000000002,0.4,16.0,27.0,38.0,44.0,0
20900673,2010-01-27,110.0,123.0,2009,Stockton Kings,Chicago,Chesapeake Energy Arena,0.506,0.523,0.722,0.9309999999999999,0.35,0.353,31.0,18.0,31.0,46.0,0
20900658,2010-01-26,103.0,115.0,2009,Northern Arizona Suns,Atlanta,Madison Square Garden,0.494,0.5870000000000001,0.7140000000000001,0.818,0.35,0.409,18.0,23.0,43.0,33.0,0
20900659,2010-01-26,132.0,105.0,2009,Greensboro Swarm,Denver,United Center,0.505,0.47100000000000003,0.84,0.696,0.425,0.529,32.0,19.0,44.0,44.0,1
20900660,2010-01-26,108.0,107.0,2009,Long Island Nets,San Antonio,United Center,0.513,0.5329999999999999,0.941,0.818,0.556,0.5,31.0,20.0,36.0,32.0,1
20900661,2010-01-26,109.0,114.0,2009,Westchester Knicks,Memphis,Quicken Loans Arena,0.44799999999999995,0.446,0.941,0.833,0.441,0.33299999999999996,23.0,20.0,41.0,48.0,0
20900662,2010-01-26,99.0,96.0,2009,Westchester Knicks,Portland,Amway Center,0.38,0.319,0.758,0.762,0.267,0.174,17.0,14.0,68.0,49.0,1
20900649,2010-01-25,98.0,109.0,2009,Austin Spurs,Brooklyn,FedExForum,0.439,0.518,0.6920000000000001,0.682,0.444,0.364,20.0,25.0,39.0,41.0,0
20900650,2010-01-25,95.0,89.0,2009,Greensboro Swarm,Charlotte,FedExForum,0.47200000000000003,0.38799999999999996,0.6759999999999999,0.7859999999999999,0.28600000000000003,0.41700000000000004,21.0,18.0,43.0,48.0,1
20900651,2010-01-25,91.0,92.0,2009,South Bay Lakers,Dallas,Scotiabank Arena,0.436,0.452,0.586,0.679,0.4,0.318,13.0,14.0,46.0,41.0,0
20900652,2010-01-25,99.0,94.0,2009,Oklahoma City Blue,New York,Capital One Arena,0.46299999999999997,0.423,0.654,0.833,0.5,0.371,18.0,21.0,45.0,37.0,1
20900653,2010-01-25,95.0,102.0,2009,Santa Cruz Warriors,Detroit,United Center,0.39799999999999996,0.47600000000000003,0.8,0.789,0.23800000000000002,0.375,16.0,13.0,41.0,45.0,0
20900654,2010-01-25,93.0,98.0,2009,Agua Caliente Clippers of Ontario,Miami,Vivint Smart Home Arena,0.419,0.5379999999999999,0.6,0.75,0.214,0.455,17.0,18.0,43.0,44.0,0
20900655,2010-01-25,104.0,93.0,2009,Iowa Wolves,Minnesota,Little Caesars Arena,0.456,0.47200000000000003,0.846,0.7140000000000001,0.435,0.385,29.0,26.0,36.0,35.0,1
20900656,2010-01-25,124.0,115.0,2009,Raptors 905,Washington,State Farm Arena,0.524,0.488,0.784,0.696,0.35,0.5670000000000001,29.0,24.0,48.0,31.0,1
20900657,2010-01-25,97.0,98.0,2009,Sioux Falls Skyforce,Detroit,AT&T Center,0.47600000000000003,0.515,0.6920000000000001,0.8640000000000001,0.47100000000000003,0.474,28.0,20.0,39.0,33.0,0
20900646,2010-01-24,78.0,128.0,2009,Fort Wayne Mad Ants,Houston,Toyota Center,0.337,0.581,0.762,0.941,0.16,0.545,14.0,25.0,46.0,45.0,0
20900647,2010-01-24,78.0,92.0,2009,Windy City Bulls,Philadelphia,FedExForum,0.395,0.43,0.529,0.75,0.278,0.188,17.0,26.0,44.0,45.0,0
20900648,2010-01-24,106.0,105.0,2009,Salt Lake City Stars,Oklahoma City,Pepsi Center,0.47600000000000003,0.45899999999999996,0.8079999999999999,1.0,0.389,0.316,18.0,19.0,39.0,51.0,1
20900636,2010-01-23,95.0,106.0,2009,Capital City Go-Go,Dallas,United Center,0.39799999999999996,0.4370000000000001,0.727,0.727,0.33299999999999996,0.359,17.0,22.0,46.0,49.0,0
20900637,2010-01-23,97.0,107.0,2009,Fort Wayne Mad Ants,Indiana,American Airlines Center,0.447,0.41200000000000003,0.8640000000000001,0.87,0.37,0.636,17.0,19.0,44.0,52.0,0
20900638,2010-01-23,100.0,99.0,2009,Wisconsin Herd,Miami,Capital One Arena,0.493,0.384,0.5,0.848,0.429,0.455,19.0,15.0,45.0,44.0,1
20900639,2010-01-23,93.0,97.0,2009,Stockton Kings,Golden State,Moda Center,0.4270000000000001,0.479,0.735,0.8079999999999999,0.19,0.364,19.0,27.0,40.0,35.0,0
20900640,2010-01-23,115.0,84.0,2009,Wisconsin Herd,Philadelphia,Quicken Loans Arena,0.564,0.43799999999999994,0.6559999999999999,0.563,0.4,0.182,21.0,15.0,41.0,33.0,1
20900641,2010-01-23,97.0,104.0,2009,Canton Charge,Denver,Amway Center,0.4,0.534,0.9129999999999999,0.731,0.364,0.583,18.0,17.0,32.0,42.0,0
20900642,2010-01-23,127.0,94.0,2009,Santa Cruz Warriors,Indiana,Madison Square Garden,0.57,0.384,0.857,0.703,0.478,0.154,36.0,15.0,45.0,37.0,1
20900643,2010-01-23,116.0,110.0,2009,Erie Bayhawks,Denver,Toyota Center,0.444,0.457,0.722,0.8640000000000001,0.37,0.26899999999999996,26.0,22.0,61.0,37.0,1
20900644,2010-01-23,112.0,103.0,2009,Long Island Nets,Memphis,Bankers Life Fieldhouse,0.435,0.436,0.879,0.867,0.33299999999999996,0.348,16.0,15.0,51.0,44.0,1
20900645,2010-01-23,116.0,83.0,2009,Long Island Nets,Washington,Toyota Center,0.611,0.425,0.765,0.609,0.28600000000000003,0.368,28.0,20.0,46.0,31.0,1
20900623,2010-01-22,100.0,84.0,2009,Northern Arizona Suns,Golden State,Moda Center,0.4320000000000001,0.33299999999999996,0.879,0.667,0.28,0.33299999999999996,19.0,17.0,51.0,48.0,1
20900624,2010-01-22,92.0,81.0,2009,Maine Red Claws,Boston,Capital One Arena,0.43,0.395,0.833,0.8240000000000001,0.2,0.2,23.0,20.0,49.0,42.0,1
